Company Name,Company url,ROP,Title,TN,Meta,MN,LVTN,LVDN,Links,Word,DCNAIH,RatioWL,RV
eni,https://en.wikipedia.org,3,1,1,2,2,13,21,278,1306,1,4.697841727,0
enterprise holdings,https://en.wikipedia.org,3,1,0.5,1,0.5,14,21,278,1306,1,4.697841727,0
enterprise rent-a-car,https://play.google.com,3,1,0.5,1,0.5,34,21,0,0,1,0,0
epam systems,https://www.linkedin.com,3,1,0.5,2,1,16,22,108,543,1,5.027777778,0
ericsson,https://www.linkedin.com,3,1,1,2,2,12,21,108,543,1,5.027777778,0
escola,https://deoghar.nic.in,3,0,0,0,0,33,19,129,472,0,3.658914729,1
eskom,https://energy.economictimes.indiatimes.com,3,2,2,1,1,49,39,141,0,1,0,0
etisalat,https://en.wikipedia.org,3,1,1,3,3,13,21,278,1306,1,4.697841727,0
european commission,https://www.facebook.com,3,1,0.5,1,0.5,29,22,0,74,1,0,0
everis,https://www.linkedin.com,3,1,1,2,2,11,22,108,543,1,5.027777778,0
"expedia, inc.",https://en.wikipedia.org,3,0,0,0,0,17,20,278,1306,0,4.697841727,0
exxonmobil,https://www.exxonmobilchemical.com,3,1,1,1,1,11,24,77,649,1,8.428571429,1
ey,https://www.ey.com,3,2,2,1,1,26,16,68,1380,1,20.29411765,1
faa,https://www.linkedin.com,3,0,0,0,0,40,24,108,543,0,5.027777778,0
facebook,https://www.facebook.com,3,1,1,1,1,10,16,0,74,1,0,0
fairfax county public schools,https://www.facebook.com,3,1,0.25,0,0,22,26,0,74,1,0,0
farmers insurance,https://en.wikipedia.org,3,1,0.5,1,0.5,20,21,278,1306,1,4.697841727,0
faurecia,https://en.wikipedia.org,3,1,1,1,1,13,21,278,1306,1,4.697841727,0
fca fiat chrysler automobiles,https://en.wikipedia.org,3,0,0,0,0,19,27,278,1306,0,4.697841727,0
fedex,https://www.fedex.com,3,1,1,1,1,33,16,270,49,1,0.1814814815,1
fedex express,https://www.fedex.com,3,1,0.5,3,1.5,36,20,270,49,1,0.1814814815,1
fedex ground,https://www.fedex.com,3,1,0.5,1,0.5,50,18,270,49,1,0.1814814815,1
fidelity investments,https://www.linkedin.com,3,1,0.5,1,0.5,13,21,108,543,1,5.027777778,0
fifth third bank,https://en.wikipedia.org,3,1,0.3333333333,1,0.3333333333,15,22,278,1306,1,4.697841727,0
first data corporation,https://www.firstdata.com,3,0,0,1,0.3333333333,13,20,59,894,1,15.15254237,1
fis,https://www.fisglobal.com,3,1,1,1,1,12,22,111,1043,1,9.396396396,1
fiserv,https://www.linkedin.com,3,1,1,1,1,12,22,108,543,1,5.027777778,0
flextronics,https://en.wikipedia.org,3,0,0,2,2,20,22,278,1306,1,4.697841727,0
fluor corporation,https://www.linkedin.com,3,1,0.5,1,0.5,13,22,108,543,1,5.027777778,0
fnb south africa,https://za.linkedin.com,3,1,0.3333333333,0,0,16,20,108,545,1,5.046296296,0
ford motor company,https://hi.wikipedia.org,3,0,0,1,0.3333333333,23,22,734,2012,1,2.741144414,0
forza silicon,https://www.linkedin.com,3,1,0.5,2,1,13,20,108,543,1,5.027777778,0
four seasons hotels and resorts,https://ca.linkedin.com,3,1,0.2,0,0,15,27,108,543,1,5.027777778,0
foxconn,https://www.foxconn.com,3,1,1,1,1,1,16,73,156,1,2.136986301,1
free lance,https://www.upwork.com,3,0,0,0,0,39,21,196,0,0,0,0
fresenius medical care,https://www.fresenius.com,3,0,0,2,0.6666666667,12,23,157,1543,1,9.828025478,1
fresher,https://www.naukri.com,3,2,2,1,1,49,20,0,0,1,0,0
fujitsu,https://hi.wikipedia.org,3,0,0,1,1,22,23,734,2012,1,2.741144414,0
g4s,https://www.linkedin.com,3,1,1,1,1,13,23,108,543,1,5.027777778,0
ge,https://hi.wikipedia.org,3,0,0,2,2,28,23,734,2012,1,2.741144414,0
ge aviation,https://www.linkedin.com,3,1,0.5,1,0.5,14,21,108,543,1,5.027777778,0
ge capital,https://www.linkedin.com,3,1,0.5,1,0.5,14,23,108,543,1,5.027777778,0
ge healthcare,https://www.linkedin.com,3,1,0.5,1,0.5,14,23,108,543,1,5.027777778,0
ge power,https://www.ge.com,3,0,0,1,0.5,49,15,128,0,1,0,1
geen,https://en.wiktionary.org,3,1,1,3,3,13,23,358,1070,1,2.988826816,0
geico,https://play.google.com,3,1,1,1,1,47,19,0,0,1,0,0
genentech,https://www.linkedin.com,3,1,1,1,1,12,21,108,543,1,5.027777778,0
general dynamics information technology,https://www.gd.com,3,0,0,0,0,36,36,34,0,0,0,1
general mills,https://www.generalmills.co.in,3,1,0.5,1,0.5,45,19,16,121,1,7.5625,1
general motors,https://en.wikipedia.org,3,1,0.5,3,1.5,14,20,278,1306,1,4.697841727,0
generali,https://life.futuregenerali.in,3,1,1,1,1,49,22,214,5252,1,24.54205607,1
generalitat de catalunya,https://govern.cat,3,1,0.3333333333,1,0.3333333333,15,21,126,1022,1,8.111111111,1
genpact,https://www.genpact.com,3,1,1,2,2,12,16,125,0,1,0,1
goldman sachs,https://www.linkedin.com,3,1,0.5,2,1,13,23,108,543,1,5.027777778,0
google,https://www.google.com,3,1,1,2,2,9,16,0,0,1,0,1
government of maharashtra,https://ratnagiri.gov.in,3,1,0.3333333333,0,0,29,25,84,386,1,4.595238095,1
governo do estado de são paulo,https://portal.fazenda.sp.gov.br,3,0,0,0,0,44,28,45,765,0,17,1
govt. of india,https://mygov.in covid-19,3,0,0,0,0,41,20,0,0,0,0,1
grant thornton llp,https://www.grantthornton.com,3,0,0,1,0.3333333333,35,17,302,2073,1,6.864238411,1
gsk,https://www.gsk.com,3,1,1,0,0,13,16,302,1683,1,5.572847682,1
h&m,https://en.wikipedia.org,3,1,1,1,1,14,23,278,1306,1,4.697841727,0
h&r block,https://www.linkedin.com,3,1,0.5,1,0.5,14,21,108,543,1,5.027777778,0
halliburton,https://jobs.halliburton.com,3,1,1,1,1,12,17,44,426,1,9.681818182,1
harvard university,https://hi.wikipedia.org,3,0,0,1,0.5,22,21,734,2012,1,2.741144414,0
hays,https://www.hays.co.uk,3,1,1,1,1,1,18,131,607,1,4.633587786,1
hca,https://en.wikipedia.org,3,0,0,1,1,28,22,278,1306,1,4.697841727,0
hcl infosystems ltd,https://economictimes.indiatimes.com,3,1,0.3333333333,0,0,26,29,481,0,1,0,0
hcl technologies,https://hcl.com,3,0,0,1,0.5,14,14,36,96,1,2.666666667,1
hdfc bank,https://www.facebook.com,3,1,0.5,1,0.5,23,19,0,74,1,0,0
health service executive,https://pubmed.ncbi.nlm.nih.gov,3,1,0.3333333333,1,0.3333333333,38,27,64,349,1,5.453125,1
heineken,https://www.theheinekencompany.com,3,1,1,3,3,23,26,3,203,1,67.66666667,1
henkel,https://en.wikipedia.org,3,1,1,1,1,13,19,278,1306,1,4.697841727,0
herbalife,https://www.herbalife.co.in,3,1,1,1,1,32,18,31,450,1,14.51612903,1
hewlett-packard,https://en.wikipedia.org,3,1,1,2,2,14,19,278,1306,1,4.697841727,0
hilton worldwide,https://en.wikipedia.org,3,1,0.5,1,0.5,14,20,278,1306,1,4.697841727,0
home depot,https://en.wikipedia.org,3,1,0.5,2,1,17,20,278,1306,1,4.697841727,0
honeywell -'da Ara,https://ev.honeywellhome.com.tr,3,0,0,0,0,21,22,34,227,0,6.676470588,1
hospital universitario josep trueta,https://es.costabrava.org,3,0,0,0,0,22,28,93,410,0,4.408602151,1
hôtel,https://www.rosewoodhotels.com,3,1,1,1,1,61,26,52,782,1,15.03846154,1
hp,https://store.hp.com in-,3,2,2,5,5,65,22,0,0,1,0,1
hsbc,https://en.wikipedia.org,3,1,1,1,1,16,22,278,1306,1,4.697841727,0
hsbc global banking and markets,https://www.hsbc.com,3,0,0,0,0,44,29,143,1066,0,7.454545455,1
huawei technologies - Suche,https://www.huawei.com,3,0,0,0,0,22,24,177,808,0,4.564971751,1
humana,https://en.wikipedia.org,3,1,1,2,2,13,21,278,1306,1,4.697841727,0
hyatt hotels corporation,https://www.linkedin.com,3,1,0.3333333333,2,0.6666666667,14,22,108,543,1,5.027777778,0
ibm,https://www.ibm.com,3,2,2,1,1,15,16,45,398,1,8.844444444,1
icici bank,https://hi.wikipedia.org wiki,3,0,0,0,0,27,24,0,0,0,0,0
idea cellular ltd,https://en.wikipedia.org,3,0,0,0,0,12,23,278,1306,0,4.697841727,0
idol image consulting,https://www.crunchbase.com,3,1,0.3333333333,2,0.6666666667,41,24,1,0,1,0,1
ikea group,https://www.ikea.com,3,1,0.5,1,0.5,14,17,110,74,1,0.6727272727,1
imss,https://play.google.com,3,1,1,1,1,32,22,0,0,1,0,0
independent,https://www.independent.ie,3,1,1,1,1,48,15,199,2038,1,10.24120603,1
independiente,https://www.transfermarkt.com,3,1,1,2,2,45,26,261,0,1,0,1
indian oil corporation limited,https://iocl.com,3,0,0,1,0.25,30,26,201,843,1,4.194029851,1
indian railways,https://www.irctc.co.in,3,0,0,0,0,32,22,0,136,0,0,1
indite technologies,https://www.zaubacorp.com,3,1,0.5,1,0.5,44,24,27,35,1,1.296296296,0
inditex,https://en.wikipedia.org,3,1,1,2,2,13,21,278,1306,1,4.697841727,0
indra,https://www.indracompany.com,3,1,1,1,1,7,23,73,0,1,0,1
infosys,https://www.infosys.com,3,1,1,0,0,13,16,193,1137,1,5.89119171,1
ing,https://en.wikipedia.org,3,1,1,5,5,20,22,278,1306,1,4.697841727,0
ingram micro,https://en.wikipedia.org,3,1,0.5,1,0.5,14,21,278,1306,1,4.697841727,0
inps,https://www.citibank.com,3,1,1,1,1,42,22,4,31,1,7.75,0
insidesecure,https://www.rambus.com,3,0,0,0,0,12,20,110,0,0,0,0
intel corporation,https://www.intel.in,3,0,0,0,0,41,17,70,42,0,0.6,1
intercontinental hotels group (ihg®),https://www.ihg.com,3,0,0,0,0,22,32,97,0,0,0,1
international mission of mercy (imm),https://in.linkedin.com,3,0,0,1,0.2,32,28,108,544,1,5.037037037,0
international paper,https://www.linkedin.com,3,1,0.5,1,0.5,13,22,108,543,1,5.027777778,0
intertek,https://en.wikipedia.org,3,1,1,1,1,13,21,278,1306,1,4.697841727,0
intesa sanpaolo,https://en.wikipedia.org,3,1,0.5,2,1,14,18,278,1306,1,4.697841727,0
iqvia,https://en.wikipedia.org,3,1,1,1,1,14,21,278,1306,1,4.697841727,0
itaú unibanco,https://en.wikipedia.org,3,1,0.5,1,0.5,14,20,278,1306,1,4.697841727,0
j.p. morgan,https://en.wikipedia.org,3,0,0,0,0,16,21,278,1306,0,4.697841727,0
jabil,https://en.wikipedia.org,3,1,1,1,1,13,24,278,1306,1,4.697841727,0
jacobs,https://en.wikipedia.org,3,1,1,0,0,31,22,278,1306,1,4.697841727,0
jaguar land rover,https://www.landrover.com,3,0,0,0,0,29,17,150,731,0,4.873333333,1
jcpenney,https://www.facebook.com,3,1,1,1,1,28,22,0,74,1,0,0
jll,https://www.us.jll.com,3,1,1,1,1,56,19,146,1686,1,11.54794521,1
john deere,https://www.deere.co.in,3,1,0.5,2,1,43,18,91,391,1,4.296703297,1
johnson & johnson,https://en.wikipedia.org,3,1,0.3333333333,4,1.333333333,14,21,278,1306,1,4.697841727,0
johnson controls,https://johnsoncontrols.referrals.selectminds.com,3,1,0.5,0,0,17,35,58,3648,1,62.89655172,1
jpmorgan chase & co.,https://careers.jpmorgan.com,3,1,0.25,1,0.25,19,24,47,440,1,9.361702128,1
junta de andalucía,https://www.facebook.com,3,1,0.3333333333,1,0.3333333333,20,22,0,74,1,0,0
kaiser permanente,https://www.linkedin.com,3,1,0.5,1,0.5,13,20,108,543,1,5.027777778,0
"kbr, inc.",https://en.wikipedia.org,3,0,0,1,0.5,23,22,278,1306,1,4.697841727,0
"keller williams realty, inc.",https://www.linkedin.com,3,0,0,0,0,11,25,108,543,0,5.027777778,0
kellogg company,https://en.wikipedia.org,3,0,0,1,0.5,13,22,278,1306,1,4.697841727,0
kelly services,https://www.kellyservices.com,3,0,0,1,0.5,54,17,86,0,1,0,1
kimberly-clark,https://en.wikipedia.org,3,1,1,1,1,14,21,278,1306,1,4.697841727,0
klm,https://hi.wikipedia.org,3,0,0,1,1,19,23,734,2012,1,2.741144414,0
kohl's department stores,https://www.linkedin.com,3,0,0,0,0,17,23,108,543,0,5.027777778,0
korea facilitators association,https://www.linkedin.com,3,1,0.3333333333,2,0.6666666667,33,28,108,543,1,5.027777778,0
kotak mahindra bank,https://www.kotak.com,3,0,0,0,0,46,19,198,2574,0,13,1
kpmg,https://home.kpmg,3,3,3,2,2,47,13,44,952,1,21.63636364,1
kpmg uk,https://en.wikipedia.org,3,0,0,0,0,14,22,278,1306,0,4.697841727,0
kpn,http://kpntravels.in,3,1,1,1,1,18,17,20,304,1,15.2,1
kroger,https://en.wikipedia.org wiki,3,1,1,3,3,13,26,0,0,1,0,0
kuehne + nagel,https://en.wikipedia.org,3,1,0.3333333333,1,0.3333333333,14,22,278,1306,1,4.697841727,0
l-3 communications,https://www.linkedin.com,3,0,0,0,0,22,22,108,543,0,5.027777778,0
l'oréal,https://www.lorealparis.co.in,3,1,1,1,1,48,25,142,0,1,0,1
l&t infotech,https://www.moneycontrol.com,3,2,1,2,1,48,23,704,7179,1,10.19744318,0
lafargeholcim,https://www.linkedin.com,3,1,1,1,1,13,21,108,543,1,5.027777778,0
larsen & toubro,https://en.wikipedia.org,3,1,0.3333333333,1,0.3333333333,14,20,278,1306,1,4.697841727,0
lavoratore indipendente,https://it.wikipedia.org,3,0,0,1,0.5,18,21,299,1987,1,6.64548495,0
le groupe la poste,https://www.laposterecrute.fr,3,1,0.25,1,0.25,32,23,95,1001,1,10.53684211,1
lear corporation,https://www.linkedin.com,3,1,0.5,1,0.5,13,22,108,543,1,5.027777778,0
leidos,https://en.wikipedia.org,3,1,1,1,1,13,20,278,1306,1,4.697841727,0
lenovo,https://www.lenovo.com,3,1,1,1,1,53,16,313,1701,1,5.434504792,1
leonardo,https://www.leonardocompany.com,3,1,1,1,1,42,23,361,409,1,1.132963989,1
leroy merlin,https://www.linkedin.com,3,1,0.5,2,1,13,21,108,543,1,5.027777778,0
lg electronics,https://www.lg.com,3,0,0,1,0.5,30,17,212,0,1,0,1
liberty mutual insurance,https://business.libertymutualgroup.com,3,0,0,1,0.3333333333,25,27,80,853,1,10.6625,1
lic,https://economictimes.indiatimes.com,3,1,1,2,2,58,34,481,0,1,0,0
lifespan,https://www.amazon.com,3,1,1,1,1,49,19,2,0,1,0,0
linkedin,https://www.facebook.com,3,1,1,2,2,29,23,0,74,1,0,0
lloyds banking group,https://www.lloydsbank.com,3,0,0,0,0,42,21,308,1763,0,5.724025974,1
lockheed martin,https://en.wikipedia.org,3,1,0.5,3,1.5,14,21,278,1306,1,4.697841727,0
los angeles unified school district,https://en.wikipedia.org,3,1,0.2,1,0.2,17,29,278,1306,1,4.697841727,0
"lowe's companies, inc.",https://en.wikipedia.org,3,0,0,1,0.3333333333,14,22,278,1306,1,4.697841727,0
m&t bank,https://www.linkedin.com,3,1,0.5,1,0.5,14,21,108,543,1,5.027777778,0
machine vibration engineers,https://www.vcsdata.com,3,1,0.3333333333,1,0.3333333333,44,26,90,254,1,2.822222222,1
macquarie group,https://en.wikipedia.org,3,1,0.5,1,0.5,14,21,278,1306,1,4.697841727,0
macy's,https://www.facebook.com,3,1,1,1,1,26,22,0,74,1,0,0
magna international,https://ca.linkedin.com,3,1,0.5,0,0,13,20,108,543,1,5.027777778,0
mahindra satyam,https://careers.techmahindra.com,3,0,0,0,0,20,26,19,120,0,6.315789474,1
manpowergroup,https://www.manpowergroup.co.in,3,1,1,1,1,2,18,36,0,1,0,1
manulife,https://ca.linkedin.com,3,1,1,2,2,12,20,108,543,1,5.027777778,0
mapfre,https://en.wikipedia.org,3,1,1,2,2,13,22,278,1306,1,4.697841727,0
marks and spencer,https://www.marksandspencer.in,3,1,0.3333333333,0,0,15,17,258,2566,1,9.945736434,1
marriott international,https://www.linkedin.com,3,1,0.5,2,1,13,22,108,543,1,5.027777778,0
mars,https://en.wikipedia.org wiki Mars,3,1,1,4,4,13,31,0,0,1,0,0
marsh,https://en.wikipedia.org,3,1,1,5,5,13,23,278,1306,1,4.697841727,0
mary kay cosmetics,https://www.flipkart.com,3,0,0,0,0,50,22,376,2247,0,5.97606383,0
mary kay inc.,https://en.wikipedia.org,3,0,0,1,0.3333333333,12,22,278,1306,1,4.697841727,0
massachusetts general hospital,https://www.linkedin.com,3,1,0.3333333333,1,0.3333333333,14,27,108,543,1,5.027777778,0
massachusetts institute of technology (mit),https://studyabroad.shiksha.com,3,1,0.2,0,0,23,35,311,1824,1,5.864951768,0
mastercard,https://en.wikipedia.org,3,1,1,3,3,13,20,278,1306,1,4.697841727,0
mayo clinic,https://en.wikipedia.org,3,1,0.5,1,0.5,14,22,278,1306,1,4.697841727,0
mcdonald's corporation,https://en.wikipedia.org,3,0,0,1,0.5,13,22,278,1306,1,4.697841727,0
mckesson,https://en.wikipedia.org,3,1,1,1,1,26,21,278,1306,1,4.697841727,0
mckinsey & company,https://hi.wikipedia.org wiki मैक्किंज़े_एंड,3,0,0,0,0,20,40,0,0,0,0,0
me,https://www.bbc.com,3,0,0,0,0,30,19,170,1610,0,9.470588235,0
me stesso,https://www.translate.com,3,1,0.5,3,1.5,28,21,68,0,1,0,0
medtronic,https://en.wikipedia.org,3,1,1,1,1,13,22,278,1306,1,4.697841727,0
mercer,https://www.linkedin.com,3,1,1,2,2,12,22,108,543,1,5.027777778,0
merck,https://www.merckgroup.com,3,1,1,1,1,51,21,197,1478,1,7.502538071,1
merrill lynch,https://en.wikipedia.org,3,0,0,4,2,21,22,278,1306,1,4.697841727,0
metlife,https://en.wikipedia.org,3,1,1,4,4,14,21,278,1306,1,4.697841727,0
mi casa,https://www.instagram.com,3,1,0.5,1,0.5,52,22,0,0,1,0,0
miami-dade county public schools,https://en.wikipedia.org,3,1,0.25,0,0,25,28,278,1306,1,4.697841727,0
michelin,https://en.wikipedia.org,3,1,1,2,2,13,21,278,1306,1,4.697841727,0
michigan state university,https://www.usnews.com,3,1,0.3333333333,1,0.3333333333,38,22,268,0,1,0,0
microsoft,https://en.wikipedia.org,3,1,1,1,1,13,22,278,1306,1,4.697841727,0
mid managing international diffusion,https://www.linkedin.com,3,1,0.25,1,0.25,30,30,108,543,1,5.027777778,0
ministerie van defensie,https://nl.wikipedia.org,3,1,0.3333333333,0,0,26,22,499,892,1,1.78757515,0
ministerio de educación,https://www.mineduc.cl,3,1,0.3333333333,1,0.3333333333,2,18,106,720,1,6.79245283,1
"ministero istruzione, universita' e ricerca",https://it.wikipedia.org,3,0,0,0,0,24,34,299,1987,0,6.64548495,0
ministry of education,https://www.india.gov.in,3,1,0.3333333333,1,0.3333333333,40,20,135,902,1,6.681481481,1
mondelēz international,https://www.linkedin.com,3,1,0.5,1,0.5,13,22,108,543,1,5.027777778,0
monsanto company,https://modernfarmer.com,3,0,0,0,0,38,21,81,0,0,0,1
morgan stanley,https://hi.wikipedia.org wiki मॉर्गन_स्टेनली,3,0,0,0,0,26,40,0,0,0,0,0
motorola,https://www.motorola.in smartphones,3,1,1,6,6,21,27,0,0,1,0,1
mphasis,https://en.wikipedia.org,3,1,1,1,1,13,22,278,1306,1,4.697841727,0
msd,https://www.msdindia.in,3,1,1,1,1,8,20,14,607,1,43.35714286,1
my home,https://www.myhome.ie,3,0,0,0,0,54,16,116,856,0,7.379310345,1
my own business,https://www.businessnewsdaily.com,3,0,0,1,0.3333333333,32,24,102,503,1,4.931372549,1
mynet,https://www.amarujala.com Education,3,0,0,0,0,36,33,0,0,0,0,0
nasa,https://en.wikipedia.org,3,1,1,0,0,15,22,278,1306,1,4.697841727,0
national australia bank,https://www.bloomberg.com,3,1,0.3333333333,1,0.3333333333,35,24,2,93,1,46.5,1
national grid,https://www.linkedin.com,3,1,0.5,2,1,13,21,108,543,1,5.027777778,0
national oilwell varco,https://www.linkedin.com,3,0,0,0,0,19,20,108,543,0,5.027777778,0
nationwide insurance,https://www.linkedin.com,3,0,0,0,0,10,18,108,543,0,5.027777778,0
natura,https://en.wikipedia.org,3,1,1,3,3,18,21,278,1306,1,4.697841727,0
"nbcuniversal media, llc",https://www.linkedin.com,3,1,0.3333333333,1,0.3333333333,19,21,108,543,1,5.027777778,0
ncr corporation - Cerca con,https://en.wikipedia.org wiki,3,0,0,0,0,13,27,0,0,0,0,0
nedbank,https://en.wikipedia.org,3,1,1,1,1,13,20,278,1306,1,4.697841727,0
nessuna azienda,https://mymemory.translated.net,3,1,0.5,1,0.5,37,27,39,26,1,0.6666666667,1
nestlé,https://hi.wikipedia.org wiki नेस्ले,3,0,0,1,1,19,35,0,0,1,0,0
network rail,https://www.linkedin.com,3,1,0.5,1,0.5,13,21,108,543,1,5.027777778,0
new york life insurance company,https://www.linkedin.com,3,1,0.2,1,0.2,16,25,108,543,1,5.027777778,0
new york university,https://en.wikipedia.org,3,1,0.3333333333,1,0.3333333333,15,22,278,1306,1,4.697841727,0
nhs,https://www.england.nhs.uk,3,1,1,2,2,10,23,53,493,1,9.301886792,1
nhs trust,https://www.nhs.uk,3,0,0,0,0,17,16,44,0,0,0,1
nielsen,https://www.nielsen.com,3,2,2,1,1,35,16,43,19,1,0.4418604651,1
nike,https://www.myntra.com,3,1,1,3,3,49,21,370,0,1,0,0
ninguna,https://www.amarujala.com Bollywood,3,0,0,0,0,30,33,0,0,0,0,0
nissan motor corporation,https://hi.wikipedia.org wiki निसान,3,0,0,0,0,22,31,0,0,0,0,0
no,https://www.merriam-webster.com,3,2,2,7,7,38,30,129,1313,1,10.17829457,0
no company,http://www.mca.gov.in,3,0,0,0,0,50,19,0,1218,0,0,0
no-company,https://www.mca.gov.in,3,0,0,0,0,50,20,0,1218,0,0,0
nokia,https://gadgets.ndtv.com,3,1,1,3,3,54,23,212,0,1,0,0
nordea,https://fi.linkedin.com,3,1,1,1,1,12,21,108,544,1,5.037037037,0
nordstrom,https://en.wikipedia.org,3,1,1,3,3,13,21,278,1306,1,4.697841727,0
northern trust corporation,https://locations.northerntrust.com,3,0,0,0,0,38,29,35,202,0,5.771428571,1
northrop grumman corporation,https://www.linkedin.com,3,0,0,0,0,12,25,108,543,0,5.027777778,0
northwell health,https://en.wikipedia.org,3,1,0.5,1,0.5,14,21,278,1306,1,4.697841727,0
northwestern mutual,https://en.wikipedia.org,3,1,0.5,1,0.5,14,22,278,1306,1,4.697841727,0
novartis,https://www.novartis.in,3,1,1,2,2,17,15,61,0,1,0,1
novo nordisk,https://www.novonordisk.co.in,3,1,0.5,3,1.5,8,19,16,0,1,0,1
nsw department of education and communities,https://www.crunchbase.com,3,1,0.1666666667,0,0,7,37,1,0,1,0,1
nxp semiconductors,https://www.linkedin.com,3,1,0.5,1,0.5,15,21,108,543,1,5.027777778,0
nyc department of education,https://en.wikipedia.org,3,0,0,0,0,27,22,278,1306,0,4.697841727,0
oasis tours india pvt. ltd.,https://www.zaubacorp.com,3,0,0,0,0,49,24,27,35,0,1.296296296,0
office depot,https://www.officedepot.eu,3,1,0.5,0,0,9,16,41,518,1,12.63414634,1
oracle,https://www.linkedin.com,3,1,1,1,1,12,22,108,543,1,5.027777778,0
orange,https://www.medicalnewstoday.com,3,1,1,2,2,47,30,89,1203,1,13.51685393,1
orange business services,https://en.wikipedia.org,3,1,0.3333333333,1,0.3333333333,15,24,278,1306,1,4.697841727,0
own businees,https://www.sba.gov,3,0,0,0,0,26,18,0,3,0,0,0
pacific gas and electric company,https://www.linkedin.com,3,1,0.2,1,0.2,15,27,108,543,1,5.027777778,0
panera bread,https://hi-in.facebook.com,3,1,0.5,0,0,29,22,34,74,1,2.176470588,0
parker hannifin,https://www.linkedin.com,3,1,0.5,1,0.5,13,20,108,543,1,5.027777778,0
particular,https://www.collinsdictionary.com,3,1,1,2,2,28,28,100,0,1,0,0
paypal,https://en.wikipedia.org,3,1,1,1,1,14,21,278,1306,1,4.697841727,0
pcs informatica,https://www.facebook.com,3,1,0.5,1,0.5,22,21,0,74,1,0,0
